PERMNO,date,vwretd
25582,2020-09-22,0.009333
25582,2020-09-23,-0.024029
25582,2020-09-24,0.002036
25582,2020-09-25,0.015674
25582,2020-09-28,0.016584
25582,2020-09-29,-0.004001
25582,2020-09-30,0.006881
25582,2020-10-01,0.007865
25582,2020-10-02,-0.007735
25582,2020-10-05,0.018302
25582,2020-10-06,-0.011910
25582,2020-10-07,0.017039
25582,2020-10-08,0.008516
25582,2020-10-09,0.008550
25582,2020-10-12,0.013469
25582,2020-10-13,-0.004951
25582,2020-10-14,-0.006017
25582,2020-10-15,-0.000777
25582,2020-10-16,-0.000707
25582,2020-10-19,-0.014167
25582,2020-10-20,0.003821
25582,2020-10-21,-0.003440
25582,2020-10-22,0.006130
25582,2020-10-23,0.003817
25582,2020-10-26,-0.018085
25582,2020-10-27,-0.003025
25582,2020-10-28,-0.032808
25582,2020-10-29,0.010473
25582,2020-10-30,-0.013112
25582,2020-11-02,0.012086
25582,2020-11-03,0.018824
25582,2020-11-04,0.019588
25582,2020-11-05,0.021074
25582,2020-11-06,-0.000045
25582,2020-11-09,0.010634
25582,2020-11-10,-0.000557
25582,2020-11-11,0.008042
25582,2020-11-12,-0.009669
25582,2020-11-13,0.013293
25582,2020-11-16,0.012334
25582,2020-11-17,-0.001528
25582,2020-11-18,-0.009049
25582,2020-11-19,0.005837
25582,2020-11-20,-0.004295
25582,2020-11-23,0.007981
25582,2020-11-24,0.015105
25582,2020-11-25,0.000178
25582,2020-11-27,0.003998
25582,2020-11-30,-0.005743
25582,2020-12-01,0.009645
25582,2020-12-02,0.001192
25582,2020-12-03,0.002272
25582,2020-12-04,0.010477
25582,2020-12-07,-0.000220
25582,2020-12-08,0.004283
25582,2020-12-09,-0.009558
25582,2020-12-10,0.002640
25582,2020-12-11,-0.002252
25582,2020-12-14,-0.003267
25582,2020-12-15,0.013083
25582,2020-12-16,0.001387
25582,2020-12-17,0.007947
25582,2020-12-18,-0.002101
25582,2020-12-21,-0.002928
25582,2020-12-22,0.000602
25582,2020-12-23,0.001445
25582,2020-12-24,0.002330
25582,2020-12-28,0.003847
25582,2020-12-29,-0.003652
25582,2020-12-30,0.003291
25582,2020-12-31,0.003558
25582,2021-01-04,-0.013064
25582,2021-01-05,0.009014
25582,2021-01-06,0.008037
25582,2021-01-07,0.016263
25582,2021-01-08,0.004688
25582,2021-01-11,-0.005645
25582,2021-01-12,0.004197
25582,2021-01-13,0.000912
25582,2021-01-14,-0.000047
25582,2021-01-15,-0.008542
25582,2021-01-19,0.008537
25582,2021-01-20,0.012048
25582,2021-01-21,-0.000935
25582,2021-01-22,-0.001461
25582,2021-01-25,0.002429
25582,2021-01-26,-0.002925
25582,2021-01-27,-0.024763
25582,2021-01-28,0.009276
25582,2021-01-29,-0.017643
25582,2021-02-01,0.017251
25582,2021-02-02,0.014014
25582,2021-02-03,0.001354
25582,2021-02-04,0.011293
25582,2021-02-05,0.006078
25582,2021-02-08,0.009781
25582,2021-02-09,0.000958
25582,2021-02-10,-0.000306
25582,2021-02-11,0.001885
25582,2021-02-12,0.004671
25582,2021-02-16,-0.001123
25582,2021-02-17,-0.002344
25582,2021-02-18,-0.006585
25582,2021-02-19,0.002724
25582,2021-02-22,-0.009646
25582,2021-02-23,-0.001282
25582,2021-02-24,0.011298
25582,2021-02-25,-0.026609
25582,2021-02-26,-0.003846
25582,2021-03-01,0.024765
25582,2021-03-02,-0.009017
25582,2021-03-03,-0.014661
25582,2021-03-04,-0.016690
25582,2021-03-05,0.017372
25582,2021-03-08,-0.005877
25582,2021-03-09,0.016852
25582,2021-03-10,0.006778
25582,2021-03-11,0.014170
25582,2021-03-12,0.001509
25582,2021-03-15,0.007061
25582,2021-03-16,-0.004282
25582,2021-03-17,0.003570
25582,2021-03-18,-0.017954
25582,2021-03-19,0.001804
25582,2021-03-22,0.004791
25582,2021-03-23,-0.011993
25582,2021-03-24,-0.009090
25582,2021-03-25,0.006556
25582,2021-03-26,0.015363
25582,2021-03-29,-0.005260
25582,2021-03-30,0.000023
25582,2021-03-31,0.005605
25582,2021-04-01,0.012802
25582,2021-04-05,0.011451
25582,2021-04-06,0.000329
25582,2021-04-07,-0.001475
25582,2021-04-08,0.005892
25582,2021-04-09,0.005508
25582,2021-04-12,-0.000689
25582,2021-04-13,0.003958
25582,2021-04-14,-0.002872
25582,2021-04-15,0.010050
25582,2021-04-16,0.002625
25582,2021-04-19,-0.006927
25582,2021-04-20,-0.009080
25582,2021-04-21,0.011280
25582,2021-04-22,-0.007251
25582,2021-04-23,0.012026
25582,2021-04-26,0.004392
25582,2021-04-27,-0.000236
25582,2021-04-28,0.000142
25582,2021-04-29,0.003534
25582,2021-04-30,-0.008008
25582,2021-05-03,0.002051
25582,2021-05-04,-0.008437
25582,2021-05-05,-0.000050
25582,2021-05-06,0.004793
25582,2021-05-07,0.008673
25582,2021-05-10,-0.012279
25582,2021-05-11,-0.006579
25582,2021-05-12,-0.022536
25582,2021-05-13,0.009761
25582,2021-05-14,0.017585
25582,2021-05-17,-0.001356
25582,2021-05-18,-0.005975
25582,2021-05-19,-0.003798
25582,2021-05-20,0.011154
25582,2021-05-21,-0.000303
25582,2021-05-24,0.009375
25582,2021-05-25,-0.002731
25582,2021-05-26,0.004533
25582,2021-05-27,0.002905
25582,2021-05-28,0.001006
25582,2021-06-01,0.001667
25582,2021-06-02,0.001731
25582,2021-06-03,-0.005216
25582,2021-06-04,0.008419
25582,2021-06-07,0.001642
25582,2021-06-08,0.001769
25582,2021-06-09,-0.002880
25582,2021-06-10,0.004027
25582,2021-06-11,0.003115
25582,2021-06-14,0.001325
25582,2021-06-15,-0.002962
25582,2021-06-16,-0.004693
25582,2021-06-17,-0.001405
25582,2021-06-18,-0.012535
25582,2021-06-21,0.013561
25582,2021-06-22,0.004926
25582,2021-06-23,-0.000137
25582,2021-06-24,0.006528
25582,2021-06-25,0.003216
25582,2021-06-28,0.001063
25582,2021-06-29,-0.000040
25582,2021-06-30,0.000360
25582,2021-07-01,0.004200
25582,2021-07-02,0.005001
25582,2021-07-06,-0.003010
25582,2021-07-07,0.001100
25582,2021-07-08,-0.009006
25582,2021-07-09,0.012887
25582,2021-07-12,0.002173
25582,2021-07-13,-0.005943
25582,2021-07-14,-0.002375
25582,2021-07-15,-0.003905
25582,2021-07-16,-0.007607
25582,2021-07-19,-0.014629
25582,2021-07-20,0.016902
25582,2021-07-21,0.009672
25582,2021-07-22,0.000285
25582,2021-07-23,0.008915
25582,2021-07-26,0.001649
25582,2021-07-27,-0.005939
25582,2021-07-28,0.002969
25582,2021-07-29,0.004547
25582,2021-07-30,-0.005629
25582,2021-08-02,-0.001350
25582,2021-08-03,0.006796
25582,2021-08-04,-0.003965
25582,2021-08-05,0.007173
25582,2021-08-06,0.000825
25582,2021-08-09,-0.000405
25582,2021-08-10,0.000668
25582,2021-08-11,0.002429
25582,2021-08-12,0.001978
25582,2021-08-13,0.000280
25582,2021-08-16,-0.000843
25582,2021-08-17,-0.007821
25582,2021-08-18,-0.008858
25582,2021-08-19,-0.002259
25582,2021-08-20,0.008679
25582,2021-08-23,0.010518
25582,2021-08-24,0.004232
25582,2021-08-25,0.002593
25582,2021-08-26,-0.006469
25582,2021-08-27,0.010965
25582,2021-08-30,0.003027
25582,2021-08-31,-0.001063
25582,2021-09-01,0.001985
25582,2021-09-02,0.004125
25582,2021-09-03,-0.000078
25582,2021-09-07,-0.004163
25582,2021-09-08,-0.003491
25582,2021-09-09,-0.002862
25582,2021-09-10,-0.007309
25582,2021-09-13,0.001957
25582,2021-09-14,-0.006226
25582,2021-09-15,0.008518
25582,2021-09-16,-0.000877
25582,2021-09-17,-0.007397
25582,2021-09-20,-0.018222
25582,2021-09-21,0.000856
25582,2021-09-22,0.009965
25582,2021-09-23,0.012060
25582,2021-09-24,-0.000111
25582,2021-09-27,-0.000980
25582,2021-09-28,-0.020769
25582,2021-09-29,-0.000069
25582,2021-09-30,-0.009500
25582,2021-10-01,0.010643
25582,2021-10-04,-0.012878
25582,2021-10-05,0.009502
25582,2021-10-06,0.002818
25582,2021-10-07,0.009925
25582,2021-10-08,-0.002520
25582,2021-10-11,-0.006344
25582,2021-10-12,0.000236
25582,2021-10-13,0.004802
25582,2021-10-14,0.015965
25582,2021-10-15,0.005721
25582,2021-10-18,0.003275
25582,2021-10-19,0.006813
25582,2021-10-20,0.003892
25582,2021-10-21,0.002944
25582,2021-10-22,-0.001700
25582,2021-10-25,0.005483
25582,2021-10-26,-0.000059
25582,2021-10-27,-0.007541
25582,2021-10-28,0.011248
25582,2021-10-29,0.000973
25582,2021-11-01,0.005685
25582,2021-11-02,0.002035
25582,2021-11-03,0.007317
25582,2021-11-04,0.002951
25582,2021-11-05,0.004007
25582,2021-11-08,0.001985
25582,2021-11-09,-0.002888
25582,2021-11-10,-0.010458
25582,2021-11-11,0.002449
25582,2021-11-12,0.007136
25582,2021-11-15,-0.000328
25582,2021-11-16,0.004036
25582,2021-11-17,-0.004441
25582,2021-11-18,0.000267
25582,2021-11-19,-0.002866
25582,2021-11-22,-0.006220
25582,2021-11-23,-0.000289
25582,2021-11-24,0.003215
25582,2021-11-26,-0.022333
25582,2021-11-29,0.010084
25582,2021-11-30,-0.019130
25582,2021-12-01,-0.015120
25582,2021-12-02,0.015404
25582,2021-12-03,-0.011375
25582,2021-12-06,0.011801
25582,2021-12-07,0.021576
25582,2021-12-08,0.004299
25582,2021-12-09,-0.010779
25582,2021-12-10,0.006154
25582,2021-12-13,-0.009868
25582,2021-12-14,-0.007689
25582,2021-12-15,0.015057
25582,2021-12-16,-0.010042
25582,2021-12-17,-0.006259
25582,2021-12-20,-0.012320
25582,2021-12-21,0.019936
25582,2021-12-22,0.009573
25582,2021-12-23,0.006854
25582,2021-12-27,0.012046
25582,2021-12-28,-0.002438
25582,2021-12-29,0.000553
25582,2021-12-30,-0.000979
25582,2021-12-31,-0.002389
25582,2022-01-03,0.006155
25582,2022-01-04,-0.002351
25582,2022-01-05,-0.021879
25582,2022-01-06,0.000161
25582,2022-01-07,-0.004164
25582,2022-01-10,-0.001893
25582,2022-01-11,0.010905
25582,2022-01-12,0.001817
25582,2022-01-13,-0.014356
25582,2022-01-14,0.000164
25582,2022-01-18,-0.019346
25582,2022-01-19,-0.009368
25582,2022-01-20,-0.010991
25582,2022-01-21,-0.019931
25582,2022-01-24,0.004196
25582,2022-01-25,-0.012440
25582,2022-01-26,-0.003579
25582,2022-01-27,-0.008106
25582,2022-01-28,0.022473
25582,2022-01-31,0.022431
25582,2022-02-01,0.008548
25582,2022-02-02,0.004746
25582,2022-02-03,-0.023331
25582,2022-02-04,0.007243
25582,2022-02-07,-0.001807
25582,2022-02-08,0.009147
25582,2022-02-09,0.016251
25582,2022-02-10,-0.016293
25582,2022-02-11,-0.017672
25582,2022-02-14,-0.004128
25582,2022-02-15,0.017622
25582,2022-02-16,0.000308
25582,2022-02-17,-0.021239
25582,2022-02-18,-0.008297
25582,2022-02-22,-0.011235
25582,2022-02-23,-0.018075
25582,2022-02-24,0.016083
25582,2022-02-25,0.022121
25582,2022-02-28,-0.000365
25582,2022-03-01,-0.015027
25582,2022-03-02,0.017773
25582,2022-03-03,-0.008077
25582,2022-03-04,-0.010171
25582,2022-03-07,-0.029143
25582,2022-03-08,-0.004392
25582,2022-03-09,0.026287
25582,2022-03-10,-0.004184
25582,2022-03-11,-0.013741
25582,2022-03-14,-0.010539
25582,2022-03-15,0.019118
25582,2022-03-16,0.025417
25582,2022-03-17,0.013941
25582,2022-03-18,0.012298
25582,2022-03-21,-0.001730
25582,2022-03-22,0.011770
25582,2022-03-23,-0.011877
25582,2022-03-24,0.013111
25582,2022-03-25,0.003084
25582,2022-03-28,0.006122
25582,2022-03-29,0.014708
25582,2022-03-30,-0.007642
25582,2022-03-31,-0.014539
25582,2022-04-01,0.004477
25582,2022-04-04,0.008315
25582,2022-04-05,-0.014787
25582,2022-04-06,-0.011276
25582,2022-04-07,0.002480
25582,2022-04-08,-0.003214
25582,2022-04-11,-0.014385
25582,2022-04-12,-0.002728
25582,2022-04-13,0.013356
25582,2022-04-14,-0.011685
25582,2022-04-18,-0.002124
25582,2022-04-19,0.016324
25582,2022-04-20,-0.000861
25582,2022-04-21,-0.016871
25582,2022-04-22,-0.026382
25582,2022-04-25,0.005326
25582,2022-04-26,-0.028338
25582,2022-04-27,0.001297
25582,2022-04-28,0.022979
25582,2022-04-29,-0.033543
25582,2022-05-02,0.005966
25582,2022-05-03,0.005109
25582,2022-05-04,0.027983
25582,2022-05-05,-0.036281
25582,2022-05-06,-0.008396
25582,2022-05-09,-0.035487
25582,2022-05-10,0.001277
25582,2022-05-11,-0.017115
25582,2022-05-12,0.001470
25582,2022-05-13,0.026999
25582,2022-05-16,-0.004679
25582,2022-05-17,0.020557
25582,2022-05-18,-0.037661
25582,2022-05-19,-0.002115
25582,2022-05-20,-0.000026
25582,2022-05-23,0.016398
25582,2022-05-24,-0.010605
25582,2022-05-25,0.011199
25582,2022-05-26,0.019776
25582,2022-05-27,0.024482
25582,2022-05-31,-0.006957
25582,2022-06-01,-0.006968
25582,2022-06-02,0.020266
25582,2022-06-03,-0.015360
25582,2022-06-06,0.002954
25582,2022-06-07,0.009806
25582,2022-06-08,-0.010409
25582,2022-06-09,-0.023580
25582,2022-06-10,-0.028242
25582,2022-06-13,-0.040683
25582,2022-06-14,-0.003455
25582,2022-06-15,0.014988
25582,2022-06-16,-0.034246
25582,2022-06-17,0.004000
25582,2022-06-21,0.022508
25582,2022-06-22,-0.002209
25582,2022-06-23,0.009173
25582,2022-06-24,0.029803
25582,2022-06-27,-0.002129
25582,2022-06-28,-0.018708
25582,2022-06-29,-0.002681
25582,2022-06-30,-0.008945
25582,2022-07-01,0.011007
25582,2022-07-05,0.002031
25582,2022-07-06,0.000678
25582,2022-07-07,0.016903
25582,2022-07-08,-0.000824
25582,2022-07-11,-0.013163
25582,2022-07-12,-0.008058
25582,2022-07-13,-0.003428
25582,2022-07-14,-0.005548
25582,2022-07-15,0.018546
25582,2022-07-18,-0.005552
25582,2022-07-19,0.027381
25582,2022-07-20,0.007873
25582,2022-07-21,0.009349
25582,2022-07-22,-0.010469
25582,2022-07-25,0.001988
25582,2022-07-26,-0.011840
25582,2022-07-27,0.025315
25582,2022-07-28,0.012436
25582,2022-07-29,0.013414
25582,2022-08-01,-0.002154
25582,2022-08-02,-0.005244
25582,2022-08-03,0.014969
25582,2022-08-04,-0.000469
25582,2022-08-05,-0.000378
25582,2022-08-08,0.001213
25582,2022-08-09,-0.006349
25582,2022-08-10,0.022615
25582,2022-08-11,-0.000224
25582,2022-08-12,0.016856
25582,2022-08-15,0.002804
25582,2022-08-16,0.001907
25582,2022-08-17,-0.009190
25582,2022-08-18,0.002709
25582,2022-08-19,-0.014640
25582,2022-08-22,-0.020291
25582,2022-08-23,-0.000707
25582,2022-08-24,0.003947
25582,2022-08-25,0.014208
25582,2022-08-26,-0.031867
25582,2022-08-29,-0.006512
25582,2022-08-30,-0.011447
25582,2022-08-31,-0.007189
25582,2022-09-01,-0.001093
25582,2022-09-02,-0.008552
25582,2022-09-06,-0.004937
25582,2022-09-07,0.018279
25582,2022-09-08,0.007387
25582,2022-09-09,0.016682
25582,2022-09-12,0.010793
25582,2022-09-13,-0.040550
25582,2022-09-14,0.003995
25582,2022-09-15,-0.010278
25582,2022-09-16,-0.009523
25582,2022-09-19,0.006945
25582,2022-09-20,-0.012176
25582,2022-09-21,-0.015952
25582,2022-09-22,-0.011461
25582,2022-09-23,-0.019087
25582,2022-09-26,-0.011469
25582,2022-09-27,-0.000730
25582,2022-09-28,0.021612
25582,2022-09-29,-0.020934
25582,2022-09-30,-0.012297
25582,2022-10-03,0.025437
25582,2022-10-04,0.032369
25582,2022-10-05,-0.003162
25582,2022-10-06,-0.009342
25582,2022-10-07,-0.027375
25582,2022-10-10,-0.008193
25582,2022-10-11,-0.006415
25582,2022-10-12,-0.002909
25582,2022-10-13,0.023430
25582,2022-10-14,-0.023710
25582,2022-10-17,0.026731
25582,2022-10-18,0.011592
25582,2022-10-19,-0.008946
25582,2022-10-20,-0.007498
25582,2022-10-21,0.022119
25582,2022-10-24,0.008700
25582,2022-10-25,0.018290
25582,2022-10-26,-0.004575
25582,2022-10-27,-0.004139
25582,2022-10-28,0.021281
25582,2022-10-31,-0.005972
25582,2022-11-01,-0.002194
25582,2022-11-02,-0.025073
25582,2022-11-03,-0.008895
25582,2022-11-04,0.013226
25582,2022-11-07,0.008101
25582,2022-11-08,0.005273
25582,2022-11-09,-0.021136
25582,2022-11-10,0.055288
25582,2022-11-11,0.010538
25582,2022-11-14,-0.009507
25582,2022-11-15,0.010174
25582,2022-11-16,-0.009704
25582,2022-11-17,-0.004122
25582,2022-11-18,0.004185
25582,2022-11-21,-0.004588
25582,2022-11-22,0.013241
25582,2022-11-23,0.005918
25582,2022-11-25,0.000406
25582,2022-11-28,-0.015647
25582,2022-11-29,-0.000744
25582,2022-11-30,0.029413
25582,2022-12-01,0.000229
25582,2022-12-02,-0.000581
76932,2013-12-02,-0.003638
76932,2013-12-03,-0.003715
76932,2013-12-04,-0.000941
76932,2013-12-05,-0.003514
76932,2013-12-06,0.009683
76932,2013-12-09,0.001868
76932,2013-12-10,-0.002813
76932,2013-12-11,-0.012070
76932,2013-12-12,-0.002543
76932,2013-12-13,0.001277
76932,2013-12-16,0.006445
76932,2013-12-17,-0.002344
76932,2013-12-18,0.014462
76932,2013-12-19,-0.001026
76932,2013-12-20,0.006904
76932,2013-12-23,0.006229
76932,2013-12-24,0.003476
76932,2013-12-26,0.003993
76932,2013-12-27,-0.000061
76932,2013-12-30,0.000277
76932,2013-12-31,0.004255
76932,2014-01-02,-0.008757
76932,2014-01-03,0.000491
76932,2014-01-06,-0.003340
76932,2014-01-07,0.006090
76932,2014-01-08,0.000155
76932,2014-01-09,0.000090
76932,2014-01-10,0.003567
76932,2014-01-13,-0.011641
76932,2014-01-14,0.010257
76932,2014-01-15,0.005066
76932,2014-01-16,-0.000279
76932,2014-01-17,-0.003454
76932,2014-01-21,0.003351
76932,2014-01-22,0.001484
76932,2014-01-23,-0.008159
76932,2014-01-24,-0.021135
76932,2014-01-27,-0.006632
76932,2014-01-28,0.007293
76932,2014-01-29,-0.009930
76932,2014-01-30,0.011487
76932,2014-01-31,-0.005796
76932,2014-02-03,-0.023197
76932,2014-02-04,0.007612
76932,2014-02-05,-0.001952
76932,2014-02-06,0.011924
76932,2014-02-07,0.012595
76932,2014-02-10,0.001576
76932,2014-02-11,0.010599
76932,2014-02-12,0.001149
76932,2014-02-13,0.006957
76932,2014-02-14,0.004104
76932,2014-02-18,0.003182
76932,2014-02-19,-0.006797
76932,2014-02-20,0.006440
76932,2014-02-21,-0.000817
76932,2014-02-24,0.006174
76932,2014-02-25,-0.001268
76932,2014-02-26,0.001034
76932,2014-02-27,0.004900
76932,2014-02-28,0.001673
76932,2014-03-03,-0.006637
76932,2014-03-04,0.015433
76932,2014-03-05,0.000357
76932,2014-03-06,0.001723
76932,2014-03-07,-0.000796
76932,2014-03-10,-0.001258
76932,2014-03-11,-0.005526
76932,2014-03-12,0.001300
76932,2014-03-13,-0.011137
76932,2014-03-14,-0.001383
76932,2014-03-17,0.008275
76932,2014-03-18,0.007665
76932,2014-03-19,-0.006779
76932,2014-03-20,0.004709
76932,2014-03-21,-0.002864
76932,2014-03-24,-0.006075
76932,2014-03-25,0.003439
76932,2014-03-26,-0.008153
76932,2014-03-27,-0.001045
76932,2014-03-28,0.004470
76932,2014-03-31,0.009182
76932,2014-04-01,0.008258
76932,2014-04-02,0.002821
76932,2014-04-03,-0.003118
76932,2014-04-04,-0.012591
76932,2014-04-07,-0.011655
76932,2014-04-08,0.005386
76932,2014-04-09,0.011291
76932,2014-04-10,-0.020774
76932,2014-04-11,-0.009794
76932,2014-04-14,0.006520
76932,2014-04-15,0.005170
76932,2014-04-16,0.010627
76932,2014-04-17,0.002272
76932,2014-04-21,0.003484
76932,2014-04-22,0.005567
76932,2014-04-23,-0.002758
76932,2014-04-24,0.000719
76932,2014-04-25,-0.009470
76932,2014-04-28,0.001060
76932,2014-04-29,0.005627
76932,2014-04-30,0.003405
76932,2014-05-01,0.000772
76932,2014-05-02,-0.000260
76932,2014-05-05,0.001302
76932,2014-05-06,-0.008724
76932,2014-05-07,0.004403
76932,2014-05-08,-0.002682
76932,2014-05-09,0.001571
76932,2014-05-12,0.011167
76932,2014-05-13,-0.000666
76932,2014-05-14,-0.004726
76932,2014-05-15,-0.008375
76932,2014-05-16,0.003401
76932,2014-05-19,0.004287
76932,2014-05-20,-0.006933
76932,2014-05-21,0.007421
76932,2014-05-22,0.003498
76932,2014-05-23,0.004761
76932,2014-05-27,0.005896
76932,2014-05-28,-0.001316
76932,2014-05-29,0.004918
76932,2014-05-30,0.000641
76932,2014-06-02,0.000707
76932,2014-06-03,-0.000369
76932,2014-06-04,0.002554
76932,2014-06-05,0.007261
76932,2014-06-06,0.005115
76932,2014-06-09,0.001870
76932,2014-06-10,-0.000362
76932,2014-06-11,-0.003074
76932,2014-06-12,-0.005675
76932,2014-06-13,0.003056
76932,2014-06-16,0.001411
76932,2014-06-17,0.002951
76932,2014-06-18,0.006963
76932,2014-06-19,0.001678
76932,2014-06-20,0.002081
76932,2014-06-23,0.000131
76932,2014-06-24,-0.006979
76932,2014-06-25,0.005115
76932,2014-06-26,-0.000561
76932,2014-06-27,0.002890
76932,2014-06-30,0.001035
76932,2014-07-01,0.006789
76932,2014-07-02,-0.000317
76932,2014-07-03,0.004968
76932,2014-07-07,-0.006110
76932,2014-07-08,-0.007345
76932,2014-07-09,0.004480
76932,2014-07-10,-0.004858
76932,2014-07-11,0.000777
76932,2014-07-14,0.004563
76932,2014-07-15,-0.003284
76932,2014-07-16,0.003751
76932,2014-07-17,-0.010966
76932,2014-07-18,0.010250
76932,2014-07-21,-0.002171
76932,2014-07-22,0.005105
76932,2014-07-23,0.001843
76932,2014-07-24,0.000244
76932,2014-07-25,-0.005025
76932,2014-07-28,-0.000513
76932,2014-07-29,-0.003659
76932,2014-07-30,0.000540
76932,2014-07-31,-0.019359
76932,2014-08-01,-0.003442
76932,2014-08-04,0.007129
76932,2014-08-05,-0.008884
76932,2014-08-06,0.000300
76932,2014-08-07,-0.004897
76932,2014-08-08,0.010292
76932,2014-08-11,0.004768
76932,2014-08-12,-0.002199
76932,2014-08-13,0.006608
76932,2014-08-14,0.004202
76932,2014-08-15,0.000294
76932,2014-08-18,0.008519
76932,2014-08-19,0.004714
76932,2014-08-20,0.001984
76932,2014-08-21,0.002461
76932,2014-08-22,-0.001445
76932,2014-08-25,0.004550
76932,2014-08-26,0.002181
76932,2014-08-27,0.000622
76932,2014-08-28,-0.001806
76932,2014-08-29,0.003800
76932,2014-09-02,0.000031
76932,2014-09-03,-0.000580
76932,2014-09-04,-0.002383
76932,2014-09-05,0.004375
76932,2014-09-08,-0.002774
76932,2014-09-09,-0.006316
76932,2014-09-10,0.003339
76932,2014-09-11,0.001306
76932,2014-09-12,-0.006588
76932,2014-09-15,-0.002888
76932,2014-09-16,0.007016
76932,2014-09-17,0.000797
76932,2014-09-18,0.004516
76932,2014-09-19,-0.002366
76932,2014-09-22,-0.010079
76932,2014-09-23,-0.005993
76932,2014-09-24,0.007097
76932,2014-09-25,-0.015547
76932,2014-09-26,0.008408
76932,2014-09-29,-0.002422
76932,2014-09-30,-0.004091
76932,2014-10-01,-0.012931
76932,2014-10-02,0.000775
76932,2014-10-03,0.009096
76932,2014-10-06,-0.001582
76932,2014-10-07,-0.014990
76932,2014-10-08,0.015855
76932,2014-10-09,-0.021219
76932,2014-10-10,-0.013333
76932,2014-10-13,-0.015501
76932,2014-10-14,0.002321
76932,2014-10-15,-0.004483
76932,2014-10-16,0.003835
76932,2014-10-17,0.010813
76932,2014-10-20,0.009244
76932,2014-10-21,0.019230
76932,2014-10-22,-0.008878
76932,2014-10-23,0.012270
76932,2014-10-24,0.006013
76932,2014-10-27,-0.002172
76932,2014-10-28,0.013743
76932,2014-10-29,-0.002246
76932,2014-10-30,0.004987
76932,2014-10-31,0.011527
76932,2014-11-03,-0.000685
76932,2014-11-04,-0.004628
76932,2014-11-05,0.004889
76932,2014-11-06,0.003815
76932,2014-11-07,0.001998
76932,2014-11-10,0.002723
76932,2014-11-11,0.001120
76932,2014-11-12,0.000555
76932,2014-11-13,-0.000944
76932,2014-11-14,0.001335
76932,2014-11-17,-0.000224
76932,2014-11-18,0.005501
76932,2014-11-19,-0.002373
76932,2014-11-20,0.003302
76932,2014-11-21,0.005330
76932,2014-11-24,0.003182
76932,2014-11-25,-0.000384
76932,2014-11-26,0.002777
76932,2014-11-28,-0.006097
76932,2014-12-01,-0.008988
76932,2014-12-02,0.005867
76932,2014-12-03,0.005232
76932,2014-12-04,-0.002151
76932,2014-12-05,0.001463
76932,2014-12-08,-0.009478
76932,2014-12-09,0.001715
76932,2014-12-10,-0.017439
76932,2014-12-11,0.004078
76932,2014-12-12,-0.015235
76932,2014-12-15,-0.007671
76932,2014-12-16,-0.005842
76932,2014-12-17,0.021789
76932,2014-12-18,0.021547
76932,2014-12-19,0.004613
76932,2014-12-22,0.003242
76932,2014-12-23,0.002198
76932,2014-12-24,0.000579
76932,2014-12-26,0.003668
76932,2014-12-29,0.001242
76932,2014-12-30,-0.004285
76932,2014-12-31,-0.008784
76932,2015-01-02,-0.000242
76932,2015-01-05,-0.018275
76932,2015-01-06,-0.009661
76932,2015-01-07,0.011114
76932,2015-01-08,0.016844
76932,2015-01-09,-0.007545
76932,2015-01-12,-0.007783
76932,2015-01-13,-0.002264
76932,2015-01-14,-0.005222
76932,2015-01-15,-0.009182
76932,2015-01-16,0.013841
76932,2015-01-20,0.000251
76932,2015-01-21,0.004549
76932,2015-01-22,0.014704
76932,2015-01-23,-0.004203
76932,2015-01-26,0.004402
76932,2015-01-27,-0.010008
76932,2015-01-28,-0.014065
76932,2015-01-29,0.008482
76932,2015-01-30,-0.012152
76932,2015-02-02,0.012223
76932,2015-02-03,0.015024
76932,2015-02-04,-0.004439
76932,2015-02-05,0.011508
76932,2015-02-06,-0.003588
76932,2015-02-09,-0.004087
76932,2015-02-10,0.008608
76932,2015-02-11,-0.000366
76932,2015-02-12,0.010427
76932,2015-02-13,0.004733
76932,2015-02-17,0.001747
76932,2015-02-18,0.000119
76932,2015-02-19,-0.001016
76932,2015-02-20,0.005709
76932,2015-02-23,-0.000652
76932,2015-02-24,0.002294
76932,2015-02-25,0.000697
76932,2015-02-26,-0.001540
76932,2015-02-27,-0.002605
76932,2015-03-02,0.005491
76932,2015-03-03,-0.004050
76932,2015-03-04,-0.003780
76932,2015-03-05,0.001631
76932,2015-03-06,-0.013852
76932,2015-03-09,0.002862
76932,2015-03-10,-0.015500
76932,2015-03-11,-0.000191
76932,2015-03-12,0.011981
76932,2015-03-13,-0.005527
76932,2015-03-16,0.011764
76932,2015-03-17,-0.001752
76932,2015-03-18,0.012080
76932,2015-03-19,-0.004553
76932,2015-03-20,0.009388
76932,2015-03-23,-0.000947
76932,2015-03-24,-0.004568
76932,2015-03-25,-0.014691
76932,2015-03-26,-0.002223
76932,2015-03-27,0.002468
76932,2015-03-30,0.011519
76932,2015-03-31,-0.007119
76932,2015-04-01,-0.002676
76932,2015-04-02,0.004004
76932,2015-04-06,0.006577
76932,2015-04-07,-0.002134
76932,2015-04-08,0.003582
76932,2015-04-09,0.003365
76932,2015-04-10,0.004585
76932,2015-04-13,-0.003718
76932,2015-04-14,0.001885
76932,2015-04-15,0.006183
76932,2015-04-16,-0.000422
76932,2015-04-17,-0.011294
76932,2015-04-20,0.008078
76932,2015-04-21,-0.001010
76932,2015-04-22,0.004142
